1	1	0.47928994082840237	0.5693693693693694	0.4265232974910394	0.3495702005730658	0.3861671469740634	0.6633663366336634	0.17564402810304447	0.13822894168466526	0.7265193370165746	0.8252873563218391	0.7305699481865284	0.7490494296577948	0.609848484848485	0.5112540192926045	0.49999999999999994	0.6030927835051546	
2	1	0.5739644970414202	0.7765765765765766	0.7885304659498208	0.5501432664756446	0.44380403458213263	0.5371287128712872	0.306791569086651	0.3585313174946005	0.5	0.6804597701149426	0.6528497409326425	0.543726235741445	0.3977272727272728	0.1286173633440514	0.36229946524064166	0.3917525773195876	
3	1	0.5562130177514794	0.6414414414414414	0.5824372759856631	0.39541547277936956	0.4668587896253602	0.5618811881188119	0.29508196721311475	0.17710583153347734	0.5883977900552486	0.7103448275862069	0.6632124352331606	0.5551330798479087	0.6303030303030304	0.4855305466237942	0.4064171122994652	0.5644329896907216	
4	1	0.6291913214990138	0.7891891891891892	0.5501792114695341	0.34383954154727786	0.3631123919308357	0.5371287128712872	0.4426229508196721	0.572354211663067	0.6602209944751382	0.574712643678161	0.5103626943005181	0.3802281368821293	0.5291666666666668	0.45980707395498394	0.4331550802139037	0.4845360824742268	
5	1	0.41025641025641024	0.7657657657657658	0.7258064516129031	0.4126074498567335	0.2910662824207492	0.5544554455445545	0.4754098360655738	0.6069114470842333	0.7955801104972375	0.5908045977011495	0.5492227979274611	0.44106463878327	0.27272727272727276	0.48231511254019294	0.47379679144385023	0.3917525773195876	
6	1	0.38461538461538464	0.7585585585585586	0.5412186379928315	0.2406876790830945	0.21037463976945245	0.4282178217821782	0.4660421545667447	0.6025917926565875	0.7458563535911602	0.6229885057471265	0.4844559585492228	0.31558935361216733	0.48674242424242425	0.5884244372990354	0.6925133689839571	0.5670103092783506	
7	1	0.5838264299802761	0.8054054054054054	0.6111111111111112	0.4641833810888252	0.42939481268011526	0.5173267326732673	0.4496487119437939	0.5615550755939526	0.6243093922651934	0.5126436781609196	0.46891191709844554	0.376425855513308	0.5234848484848486	0.3344051446945338	0.4866310160427807	0.44329896907216493	
8	1	0.4398422090729783	0.8810810810810812	0.589605734767025	0.33524355300859593	0.4495677233429395	0.6460396039603961	0.3911007025761124	0.3110151187904968	0.6878453038674034	0.48965517241379314	0.5906735751295337	0.4334600760456274	0.5946969696969698	0.5093247588424437	0.38770053475935823	0.5412371134020619	
9	1	0.5798816568047337	0.7675675675675675	0.6272401433691757	0.32091690544412604	0.34870317002881845	0.5024752475247525	0.3395784543325527	0.44276457883369336	0.7237569060773481	0.632183908045977	0.5544041450777202	0.3916349809885932	0.518939393939394	0.39228295819935693	0.4732620320855615	0.5077319587628866	
10	1	0.5325443786982249	0.6396396396396397	0.6487455197132617	0.4126074498567335	0.44092219020172907	0.5891089108910891	0.3911007025761124	0.5226781857451404	0.6740331491712707	0.6137931034482759	0.37305699481865284	0.31939163498098866	0.6045454545454546	0.517684887459807	0.43582887700534756	0.5463917525773196	
11	1	0.5857988165680473	0.8	0.6756272401433692	0.32091690544412604	0.21037463976945245	0.4108910891089109	0.3723653395784543	0.4622030237580994	0.6243093922651934	0.7310344827586207	0.5984455958549223	0.3840304182509506	0.36742424242424243	0.5286173633440514	0.4491978609625668	0.5309278350515464	
12	1	0.3826429980276134	0.5585585585585586	0.3225806451612903	0.054441260744985655	0.30835734870317	0.5866336633663366	0.3536299765807962	0.5572354211663068	0.7099447513812155	0.8321839080459771	0.6606217616580311	0.4904942965779468	0.6689393939393941	0.5948553054662379	0.5748663101604278	0.6907216494845361	
