1	1	0.30555555555555564	0.7916666666666665	0.11864406779661016	0.12500000000000003	
2	3	0.5833333333333334	0.4583333333333333	0.7627118644067796	0.7083333333333334	
3	1	0.08333333333333327	0.6666666666666666	0.0	0.04166666666666667	
4	1	0.3333333333333333	0.9166666666666666	0.06779661016949151	0.04166666666666667	
5	1	0.22222222222222213	0.6249999999999999	0.06779661016949151	0.04166666666666667	
6	1	0.0	0.41666666666666663	0.016949152542372895	0.0	
7	3	0.9444444444444444	0.25	1.0	0.9166666666666666	
8	3	0.5833333333333334	0.2916666666666667	0.7288135593220338	0.75	
9	2	0.4722222222222222	0.3749999999999999	0.5932203389830508	0.5833333333333334	
10	2	0.6666666666666666	0.4583333333333333	0.576271186440678	0.5416666666666666	
11	3	0.7222222222222222	0.4583333333333333	0.6949152542372881	0.9166666666666666	
12	1	0.1666666666666668	0.4583333333333333	0.0847457627118644	0.0	
13	3	0.41666666666666663	0.3333333333333332	0.6949152542372881	0.9583333333333333	
14	1	0.3333333333333333	0.6249999999999999	0.05084745762711865	0.04166666666666667	
15	1	0.13888888888888887	0.41666666666666663	0.06779661016949151	0.0	
16	1	0.22222222222222213	0.7499999999999998	0.0847457627118644	0.08333333333333333	
17	3	0.6666666666666666	0.5416666666666665	0.7966101694915254	0.8333333333333334	
18	2	0.5833333333333334	0.5	0.5932203389830508	0.5833333333333334	
19	1	0.38888888888888895	1.0	0.0847457627118644	0.12500000000000003	
20	3	0.6944444444444443	0.41666666666666663	0.7627118644067796	0.8333333333333334	
21	1	0.08333333333333327	0.5833333333333333	0.06779661016949151	0.08333333333333333	
22	2	0.6944444444444443	0.3333333333333332	0.6440677966101694	0.5416666666666666	
23	3	0.5555555555555555	0.5416666666666665	0.847457627118644	1.0	
24	2	0.361111111111111	0.3749999999999999	0.4406779661016949	0.5	
25	3	0.38888888888888895	0.20833333333333331	0.6779661016949152	0.7916666666666666	
26	1	0.22222222222222213	0.7083333333333333	0.0847457627118644	0.12500000000000003	
27	1	0.22222222222222213	0.6249999999999999	0.06779661016949151	0.08333333333333333	
28	3	0.5555555555555555	0.20833333333333331	0.6779661016949152	0.75	
29	1	0.30555555555555564	0.5833333333333333	0.0847457627118644	0.12500000000000003	
30	2	0.41666666666666663	0.2916666666666667	0.4915254237288135	0.4583333333333333	
31	3	0.4722222222222222	0.41666666666666663	0.6440677966101694	0.7083333333333334	
32	2	0.3333333333333333	0.25	0.576271186440678	0.4583333333333333	
33	3	0.8055555555555556	0.5	0.847457627118644	0.7083333333333334	
34	2	0.25000000000000006	0.2916666666666667	0.4915254237288135	0.5416666666666666	
35	3	0.8611111111111112	0.3333333333333332	0.8644067796610169	0.75	
36	2	0.3333333333333333	0.1666666666666666	0.47457627118644063	0.4166666666666667	
37	2	0.1666666666666668	0.1666666666666666	0.38983050847457623	0.375	
38	2	0.361111111111111	0.41666666666666663	0.5932203389830508	0.5833333333333334	
39	3	0.7222222222222222	0.5	0.7966101694915254	0.9166666666666666	
40	1	0.027777777777777922	0.41666666666666663	0.05084745762711865	0.04166666666666667	
41	3	0.44444444444444453	0.41666666666666663	0.6949152542372881	0.7083333333333334	
42	2	0.38888888888888895	0.41666666666666663	0.5423728813559322	0.4583333333333333	
43	1	0.027777777777777922	0.5	0.05084745762711865	0.04166666666666667	
44	1	0.27777777777777773	0.7083333333333333	0.0847457627118644	0.04166666666666667	
45	2	0.19444444444444448	0.1249999999999999	0.38983050847457623	0.375	
46	1	0.08333333333333327	0.4583333333333333	0.0847457627118644	0.04166666666666667	
47	2	0.30555555555555564	0.41666666666666663	0.5932203389830508	0.5833333333333334	
48	1	0.19444444444444448	0.41666666666666663	0.1016949152542373	0.04166666666666667	
49	3	0.9444444444444444	0.3333333333333332	0.9661016949152542	0.7916666666666666	
