1	-1	0.0	0.13486842105263158	0.0	0.020210185933710587	0.06893464637421666	0.012684442143411858	0.0026509912402028586	0.015306122448979595	0.01021798365122616	0.022591362126245844	0.03891336270190896	0.03669724770642202	
2	1	0.0	0.41776315789473684	0.11815920398009949	0.06709781729991915	0.08146821844225603	0.009578048149106913	0.006569847856154909	0.0282574568288854	0.04700272479564033	0.04916943521594684	0.04405286343612335	0.057798165137614675	
3	1	0.0	0.2598684210526316	0.10820895522388059	0.0549717057396928	0.05282005371530887	0.012943308309603937	0.007491931765790686	0.03061224489795919	0.043596730245231606	0.03654485049833887	0.032305433186490456	0.031192660550458717	
4	1	0.0	0.21710526315789472	0.11194029850746268	0.042845594179466456	0.047448522829006266	0.014237639140564327	0.005763024435223605	0.022762951334379913	0.02316076294277929	0.029900332225913616	0.033773861967694566	0.04862385321100918	
5	1	0.0	0.29605263157894735	0.14800995024875618	0.0614389652384802	0.05192479856759177	0.018379497799637587	0.005763024435223605	0.029434850863422294	0.03678474114441417	0.02790697674418604	0.05066079295154185	0.04403669724770642	
6	1	0.0	0.37499999999999994	0.16666666666666663	0.0646725949878739	0.07072515666965086	0.025368884286823712	0.007261410788381742	0.026295133437990587	0.04427792915531335	0.03654485049833887	0.039647577092511016	0.02201834862385321	
7	1	0.0	0.2763157894736842	0.12437810945273631	0.0549717057396928	0.06893464637421666	0.01604970230390888	0.009451360073766712	0.036499215070643645	0.031335149863760216	0.027242524916943515	0.024229074889867842	0.024770642201834864	
8	1	0.0	0.33223684210526316	0.15547263681592038	0.0654810024252223	0.06177260519247985	0.019156096298213826	0.012217611802674043	0.03728414442700158	0.030653950953678472	0.027242524916943515	0.029368575624082235	0.028440366972477062	
9	1	0.0	0.23026315789473684	0.15920398009950246	0.0719482619240097	0.04297224709042077	0.01760289930106135	0.00714615029967727	0.024725274725274728	0.03474114441416894	0.02790697674418604	0.022026431718061675	0.03211009174311926	
10	1	0.0	0.17763157894736842	0.11567164179104476	0.0549717057396928	0.044762757385854966	0.016826300802485115	0.006569847856154909	0.016091051805337524	0.007493188010899182	0.025249169435215945	0.022026431718061675	0.03577981651376147	
11	1	0.0	0.26644736842105265	0.10199004975124377	0.05578011317704123	0.049239033124440466	0.017861765467253432	0.0062240663900414925	0.020408163265306124	0.015667574931880108	0.013953488372093021	0.016152716593245228	0.023853211009174313	
12	1	0.0	0.3026315789473684	0.1380597014925373	0.05092966855295068	0.044762757385854966	0.019156096298213826	0.008183494698017518	0.025510204081632657	0.018392370572207085	0.025249169435215945	0.02863436123348018	0.03669724770642202	
13	1	0.0	0.21381578947368418	0.13557213930348255	0.0614389652384802	0.04207699194270367	0.011390111312451462	0.0042646380820654676	0.017268445839874417	0.014305177111716623	0.029900332225913616	0.027900146842878122	0.031192660550458717	
14	1	0.0	0.1381578947368421	0.09328358208955223	0.03395311236863379	0.02775290957923008	0.010354646647683147	0.0035730751498386343	0.012951334379905808	0.019754768392370572	0.02458471760797342	0.018355359765051395	0.016513761467889906	
15	1	0.0	0.11513157894736843	0.04850746268656716	0.021827000808407437	0.05998209489704565	0.01760289930106135	0.003112033195020747	0.005886970172684459	0.0068119891008174395	0.030564784053156144	0.039647577092511016	0.03944954128440367	
16	1	0.0	0.22039473684210523	0.08955223880597013	0.04527081649151173	0.045658012533572066	0.018379497799637587	0.0036883356385431065	0.009419152276295136	0.025204359673024524	0.05116279069767442	0.03524229074889868	0.057798165137614675	
17	1	0.0	0.23026315789473684	0.08830845771144279	0.03718674211802749	0.02954341987466428	0.018638363965829668	0.0034578146611341635	0.0062794348508634235	0.025885558583106268	0.03654485049833887	0.03450807635829662	0.03761467889908257	
18	1	0.0	0.2532894736842105	0.13308457711442784	0.05739692805173808	0.06535362578334826	0.022780222624902927	0.007030889810972798	0.013343799058084773	0.03474114441416894	0.038538205980066444	0.05506607929515419	0.05045871559633028	
